股票代码,年度,金额最高的前三名董事的报酬总额,金额最高的前三名高级管理人员的报酬总额,独立董事津贴,审计委员会,薪酬与考核委员会,战略委员会,提名委员会,董事会的规模,监事会的规模,年度股东大会的参会股东人数,独立董事总人数
600094,2005,401000,358000,36000,0,0,0,0,10,7,22,5
600095,2005,652000,572000,0,0,0,0,0,4,3,3,3
600096,2005,448000,415000,42666,1,1,1,1,6,5,11,3
600097,2005,284000,880000,42000,1,1,1,1,3,3,3,2
600098,2005,1020000,1020000,80000,1,1,1,1,6,3,36,3
600099,2005,115000,155000,30000,0,0,0,0,5,3,20,2
600100,2005,910000,1210000,80000,1,1,1,0,4,3,11,3
600101,2005,845000,780000,30000,0,0,0,0,7,5,32,4
600102,2005,780000,640000,36000,1,1,1,1,6,5,34,3
600103,2005,343700,659300,26666,1,1,1,1,7,5,11,3
600104,2005,560000,670000,50000,0,0,0,0,6,3,38,3
600105,2005,480000,500000,16666,1,1,1,1,5,3,8,3
600106,2005,789100,646800,53300,0,0,0,0,6,5,23,3
600107,2005,150000,258000,50000,1,1,1,1,6,5,6,3
600108,2005,69600,114000,15600,0,1,0,0,7,5,6,5
600109,2005,301700,294700,48000,0,1,1,0,5,3,5,3
600110,2005,318000,318000,50000,0,0,0,0,6,3,11,3
600111,2005,153200,281400,40000,1,1,1,1,9,7,18,4
600112,2005,138300,320000,5000,1,1,1,1,6,3,5,3
600113,2005,312000,194000,30000,0,0,0,0,3,3,4,2
600114,2005,910000,1350000,20000,1,0,1,0,6,5,8,3
600115,2005,161600,1300400,0,1,1,0,0,6,5,14,5
600116,2005,465000,485000,40000,1,1,1,1,7,5,6,4
600117,2005,157800,177200,12000,1,1,1,1,6,3,8,3
600118,2005,222500,458500,29166,1,1,1,1,5,3,12,4
600119,2005,318000,558000,30000,1,1,1,1,6,5,25,3
600120,2005,2110300,1920600,50000,1,1,1,1,4,5,8,3
600121,2005,286500,251000,63750,1,1,1,1,9,9,8,4
600122,2005,505600,569200,50000,1,1,1,1,7,3,6,4
600123,2005,1303620,1149810,50000,1,1,1,1,6,3,9,3
600125,2005,767000,691000,48000,0,0,0,0,6,6,18,3
600126,2005,306000,456000,40000,1,1,1,1,7,3,10,4
600127,2005,540000,480000,60000,1,1,1,1,8,5,6,3
600128,2005,214000,530000,32000,0,0,0,0,4,5,20,2
600129,2005,470000,530000,60000,0,0,0,0,10,5,9,5
600130,2005,551200,739000,48000,1,1,1,1,6,3,-95,3
600131,2005,24600,141700,0,0,0,0,0,8,5,2,3
600132,2005,312000,260000,50000,1,1,1,1,8,7,87,2
600133,2005,735800,695800,36833,1,0,0,0,6,5,10,3
600135,2005,151600,356800,37500,1,1,1,1,6,3,4,3
600136,2005,680000,754500,30000,1,1,1,1,6,3,4,6
600137,2005,57700,57700,12000,0,0,0,0,4,5,4,2
600138,2005,1743400,1743400,36000,1,1,1,1,10,3,3,5
600139,2005,254000,254000,50000,0,0,0,0,6,3,-95,3
600141,2005,588600,592600,51100,1,1,1,1,7,5,5,3
600143,2005,1176000,1038800,60000,1,1,1,1,8,5,20,4
600145,2005,85000,86000,20000,0,0,0,0,5,3,6,3
600146,2005,188911,218173,30000,1,1,1,1,7,3,1,3
600148,2005,201500,247500,22600,1,1,0,1,6,3,2,3
600149,2005,440100,286000,8000,1,1,1,1,6,3,-95,3
600150,2005,157300,201200,40000,1,1,1,1,7,7,27,4
600151,2005,245200,326700,60000,1,1,1,1,6,5,35,3
600152,2005,410000,850000,30000,0,0,0,0,6,5,20,3
600153,2005,1900000,1771000,50000,0,0,0,0,6,3,13,3
600155,2005,530000,400000,40000,0,0,0,0,6,5,7,3
600156,2005,416120,310400,30000,1,1,1,1,5,5,9,2
600157,2005,646000,717000,15000,0,0,0,0,4,3,6,2
600158,2005,932000,1256000,50000,1,1,1,1,6,5,4,3
600159,2005,0,60000,0,0,0,0,0,6,3,2,3
600160,2005,476458,452861,40000,0,0,0,0,8,3,9,4
600161,2005,522100,715200,50000,0,1,0,0,6,5,2,3
600162,2005,750000,660000,50000,1,1,0,1,6,5,10,3
600163,2005,708600,708600,30000,1,1,1,1,6,3,9,3
600165,2005,245400,519200,22500,0,1,0,0,7,5,9,4
600166,2005,928100,1206800,0,0,1,0,0,10,7,9,5
600167,2005,88800,80400,0,0,0,0,0,6,3,5,3
600168,2005,259700,242500,24000,1,1,1,1,6,5,3,3
600169,2005,262200,386700,20000,0,0,0,0,9,5,6,2
600170,2005,1334560,1334560,36000,0,0,0,0,6,8,44,3
600171,2005,465000,1005000,50000,1,1,1,1,6,7,29,3
600172,2005,439400,611800,30000,1,1,1,1,6,3,7,3
600173,2005,149200,153000,10000,1,1,1,1,5,5,-95,2
600175,2005,414000,478000,40000,0,1,1,1,6,3,9,3
600176,2005,214200,494000,71400,1,1,1,1,6,3,2,3
600177,2005,3537000,1760000,30000,0,0,0,0,10,5,3,5
600178,2005,136000,218700,25000,0,0,0,0,8,3,67,4
600179,2005,140000,96800,10000,0,0,0,0,6,3,8,3
600180,2005,240000,156000,20000,1,1,1,1,7,3,6,4
600181,2005,217100,441600,34300,1,1,1,1,3,3,7,3
600182,2005,180000,421000,60000,1,1,1,1,6,3,5,3
600183,2005,1060000,2040000,0,0,1,0,0,6,3,11,3
600184,2005,355900,316600,30000,0,0,0,0,6,5,3,3
600185,2005,354000,210000,16000,1,1,1,1,6,3,5,3
600186,2005,700000,650000,60000,1,1,1,1,7,5,5,4
600187,2005,120000,110000,30000,0,0,0,0,6,3,9,3
600188,2005,432000,479000,75750,1,0,0,0,9,5,7,4
600189,2005,642200,642200,30000,0,1,0,0,6,5,15,3
600190,2005,498000,911000,55000,1,1,1,1,7,7,10,4
600191,2005,181000,188000,12000,1,1,1,1,6,5,10,3
600192,2005,535600,389000,14400,0,0,0,0,9,5,14,5
600193,2005,204500,267800,24000,1,1,1,1,7,5,5,4
600195,2005,1065100,1118500,40300,1,1,0,1,6,3,8,3
600196,2005,1430000,1902000,50000,1,1,1,1,4,3,37,2
600197,2005,360000,325000,50000,1,1,1,1,6,3,6,3
600198,2005,325000,612000,25200,1,1,0,0,12,5,10,7
600199,2005,240000,190000,23333,1,1,1,1,6,5,6,3
600200,2005,720000,620000,60000,1,1,1,1,8,5,11,4
600201,2005,708000,708000,50000,0,1,0,0,6,3,13,3
600202,2005,980000,962000,36000,0,0,0,0,6,3,8,3
600203,2005,306500,533800,36000,0,0,0,0,6,5,1,3
600205,2005,597000,505000,70000,1,1,1,1,10,7,33,5
600206,2005,313000,404000,33000,0,0,0,0,6,5,2,3
600207,2005,884900,728400,36000,1,1,0,0,9,3,4,4
600208,2005,325000,347000,50000,1,1,1,1,4,2,2,3
600209,2005,451920,411120,0,1,1,0,0,5,3,5,2
600210,2005,699300,882700,47500,0,0,0,0,6,3,14,3
600211,2005,237000,175000,30000,1,0,1,0,5,3,3,2
600212,2005,340000,260000,30000,0,0,0,0,4,3,-95,3
600213,2005,1080000,1213177,105000,0,0,0,0,7,7,3,4
600215,2005,198500,179600,24000,1,1,1,1,6,5,2,4
600216,2005,1849000,1849000,42000,1,1,1,1,7,5,12,4
600217,2005,92142,65112,27300,1,1,1,1,7,3,4,4
600218,2005,208100,215600,30000,0,0,0,0,6,3,10,3
600219,2005,307000,290800,10000,0,0,0,0,6,5,5,3
600220,2005,290000,290000,20000,1,1,1,1,6,3,3,3
600221,2005,656400,462100,80000,0,0,0,0,6,5,8,3
600222,2005,174000,164400,46000,0,0,0,0,6,3,2,3
600223,2005,179500,129300,30000,1,1,1,1,6,5,28,3
600225,2005,656000,542000,30000,0,0,1,0,7,5,4,3
600226,2005,820000,910000,20000,1,1,1,1,6,3,1,3
600227,2005,295700,353100,30000,0,0,0,0,6,3,12,3
600228,2005,124200,125000,18000,0,0,0,0,7,5,8,4
600229,2005,308500,273600,30000,1,1,1,1,6,5,22,4
600230,2005,188600,192900,20200,0,0,0,0,7,3,4,2
600231,2005,486000,566000,60000,1,1,1,1,6,5,15,3
600232,2005,289000,344000,20000,0,0,0,0,6,5,5,3
600233,2005,649000,1019500,25000,1,1,1,1,6,2,24,3
600234,2005,132000,35000,30000,0,0,0,0,6,5,12,3
600235,2005,424000,318400,50000,1,1,1,0,5,3,7,2
600236,2005,688100,1509600,30000,0,0,0,0,7,5,2,4
600237,2005,561400,447400,30000,0,0,0,0,10,5,-95,5
600238,2005,398000,288000,20000,0,0,0,0,6,3,21,3
600239,2005,23000,64000,0,0,0,0,0,7,5,4,4
600240,2005,233700,192000,10000,0,0,0,0,7,3,2,3
600241,2005,744600,706000,30000,0,0,0,0,6,6,5,3
600242,2005,75000,80000,-95,1,1,1,1,6,3,-95,3
600243,2005,200700,204100,21600,0,0,0,0,6,5,4,3
600246,2005,126000,1120000,42000,1,0,1,0,8,3,5,4
600247,2005,216000,256000,20000,1,1,1,1,4,3,5,3
600248,2005,8470000,7970000,300000,1,1,1,1,6,5,4,3
600249,2005,118800,-95,39600,1,1,1,1,7,3,12,4
600250,2005,700000,700000,36000,0,0,0,0,8,3,18,3
600251,2005,15518400,18471600,2500000,1,1,1,1,5,4,5,4
600252,2005,423000,576800,50000,1,1,1,1,6,3,9,3
600253,2005,870000,870000,30000,0,0,0,0,7,5,5,4
600255,2005,171930,200302,50000,0,0,0,0,8,5,5,4
600256,2005,458500,309100,52500,1,1,1,1,7,5,9,4
600257,2005,853000,853000,50000,1,1,1,1,4,3,2,3
600258,2005,806964,735334,59523,1,1,0,0,6,3,5,3
600259,2005,60000,122916,20000,0,0,0,0,4,5,4,2
600260,2005,320000,320000,30000,0,0,0,1,7,5,33,3
600261,2005,1090000,1070000,50000,1,1,1,1,6,3,9,3
600262,2005,510000,950000,30000,0,0,0,0,6,2,6,3
600263,2005,700000,700000,60000,1,1,1,1,6,5,7,3
600265,2005,112000,171000,24000,0,1,0,0,6,3,5,3
600266,2005,780100,788300,45600,1,1,1,1,9,5,1,5
600267,2005,1778100,1948100,25000,1,1,0,0,10,9,11,5
600268,2005,260000,540000,30000,1,1,1,1,9,5,8,5
600269,2005,292100,266400,40000,1,1,0,1,8,5,39,4
600270,2005,1046000,1270000,50000,1,1,0,0,7,3,6,3
600271,2005,660000,760000,100000,0,1,1,1,6,3,15,3
600272,2005,108000,540000,36000,0,0,0,0,5,5,45,3
600273,2005,290000,350000,20000,0,0,0,0,6,3,5,4
600275,2005,77200,73600,0,0,0,0,0,6,3,3,3
600276,2005,880000,730000,40000,1,1,1,1,6,3,6,3
600277,2005,318000,246000,20000,1,1,1,1,4,3,3,3
600278,2005,313200,511000,50000,1,1,1,0,5,5,36,3
600279,2005,232000,444500,40000,0,0,0,0,6,7,7,3
600280,2005,843000,793500,30000,1,0,1,0,7,5,4,4
600281,2005,63400,58100,20000,0,0,0,0,6,4,5,3
600282,2005,920000,920000,50000,1,1,1,1,6,5,11,3
600283,2005,855500,714200,44750,1,1,1,1,8,3,4,4
600284,2005,536000,1040000,60000,1,1,1,1,10,5,8,5
600285,2005,940500,674500,30720,0,1,0,0,6,3,6,3
600286,2005,174000,216000,0,0,0,0,0,4,3,2,3
600287,2005,720024,1161444,0,0,0,0,0,4,4,33,2
600288,2005,480000,604000,60000,0,0,0,0,6,3,2,3
600289,2005,1271000,1208000,60400,1,1,1,1,10,5,8,5
600290,2005,149400,179500,30000,1,1,0,1,6,5,7,3
600291,2005,254200,331000,30000,0,1,1,0,7,5,6,4
600292,2005,753300,1063500,12750,1,1,1,1,10,4,9,5
600293,2005,242400,228800,21200,1,1,1,1,6,3,13,3
600295,2005,900000,540000,40000,0,1,0,1,6,3,12,3
600296,2005,1224000,1119575,50000,1,1,1,1,6,3,-95,3
600297,2005,265000,223000,24000,1,1,1,1,6,5,5,3
600298,2005,1042100,1042100,30000,0,1,0,0,6,4,4,3
600299,2005,504000,458000,24000,0,1,0,0,6,3,109,3
600300,2005,475000,559700,33150,0,0,0,0,7,3,2,4
600301,2005,512500,451000,20000,1,1,0,1,6,5,5,3
600302,2005,164800,272600,15000,1,1,1,1,4,5,5,3
600303,2005,961000,727000,16000,0,0,0,0,6,3,6,3
600305,2005,149200,49200,30000,0,1,0,1,6,3,10,3
600306,2005,301000,301000,16000,0,0,0,0,10,4,7,6
600307,2005,700000,610000,60000,0,0,0,0,4,5,7,2
600308,2005,630000,550000,20000,0,1,0,0,6,7,31,3
600309,2005,1812000,2610000,60000,1,1,1,1,7,7,17,4
600310,2005,494500,494500,28300,1,1,1,1,8,5,5,4
600311,2005,280000,180000,60000,0,0,0,0,8,5,7,3
600312,2005,1127400,1267200,50000,1,1,1,1,7,5,5,3
600313,2005,290000,252300,20625,1,1,1,1,11,14,2,7
600315,2005,460000,732000,40000,0,1,0,0,8,5,38,4
600316,2005,36000,104156,12000,0,0,0,0,8,5,8,4
600317,2005,476280,596880,20000,1,1,1,1,8,3,4,4
600318,2005,300000,260000,24000,0,0,0,0,3,3,2,2
600319,2005,387000,355000,8750,1,1,1,1,7,3,3,4
600320,2005,584000,592600,36000,0,0,0,0,7,3,71,5
600321,2005,194400,200800,20000,0,0,0,0,6,5,7,3
600322,2005,450400,451600,30000,0,1,0,1,8,5,10,5
600323,2005,1140300,1072800,38500,1,1,1,1,6,3,107,3
600325,2005,1909000,1644500,44000,0,0,0,0,7,3,60,4
600326,2005,880000,880000,50000,1,1,1,1,6,4,5,3
600327,2005,1231994,950310,48000,0,0,0,0,6,7,7,2
600328,2005,886500,785000,30000,1,1,1,1,6,5,5,3
600329,2005,918915,871300,111755,1,1,1,1,6,3,4,3
600330,2005,740000,596000,60000,1,1,1,1,6,5,52,3
600331,2005,1840000,1950000,40000,0,0,0,0,6,3,8,3
600332,2005,602000,620000,-95,1,1,0,1,4,3,14,3
600333,2005,357000,350000,61000,0,0,0,0,6,3,54,3
600335,2005,72000,140000,24000,0,0,0,0,5,3,5,2
600336,2005,112200,195300,24000,1,1,1,1,5,5,5,3
600337,2005,597300,383500,44233,1,1,1,1,6,3,14,3
600338,2005,354800,390100,20666,0,0,0,0,6,5,6,3
600339,2005,203400,280200,50000,1,1,1,1,7,7,5,4
600340,2005,1124047,1028826,280000,1,0,0,0,6,3,5,3
600343,2005,156600,288900,24800,0,0,0,0,5,7,5,3
600345,2005,215400,333000,20000,1,1,1,1,6,3,6,3
600346,2005,508000,476000,24000,1,1,1,1,6,3,6,3
600348,2005,826236,689212,50000,0,0,0,0,6,7,11,3
600350,2005,390000,390000,50000,0,0,0,0,6,6,2,3
600351,2005,629800,729500,30000,0,0,0,0,7,5,6,4
600352,2005,643200,623200,60000,1,1,1,1,5,3,30,4
600353,2005,210000,370000,33333,1,1,1,1,4,3,7,3
600354,2005,186600,159500,30000,0,0,0,0,8,7,5,4
600355,2005,818400,978700,50000,1,1,1,1,4,3,5,4
600356,2005,236400,202800,50000,1,1,1,1,6,3,25,3
600357,2005,690000,650000,40000,1,1,1,1,7,5,118,4
600358,2005,492800,852800,36250,0,1,1,1,7,3,7,4
600359,2005,290000,280000,25000,0,0,0,0,6,7,176,3
600360,2005,276400,310400,50000,0,0,0,0,6,3,2,3
600361,2005,580000,560000,50000,0,0,0,0,6,3,5,3
600362,2005,2187300,2187300,-95,0,0,0,0,8,5,7,4
600363,2005,400500,676600,30000,0,1,1,0,6,5,4,3
600365,2005,240000,216000,30000,1,1,1,1,5,3,3,2
600366,2005,610000,580000,20000,0,0,0,0,6,5,13,3
600367,2005,184800,173300,20000,1,1,1,0,6,3,5,3
600368,2005,130504,191312,31200,1,1,1,1,8,6,7,3
600369,2005,178400,186400,40000,1,1,1,1,6,2,6,3
600370,2005,589000,473000,30000,0,1,0,0,4,3,518,3
600371,2005,659500,573300,51200,0,0,0,0,6,5,3,3
600372,2005,252000,234000,38000,0,0,0,0,6,3,5,3
600373,2005,328000,292000,24000,1,1,1,1,6,5,6,3
600375,2005,192000,255000,36000,0,0,0,0,6,5,5,3
600376,2005,399400,713500,50000,0,0,0,0,6,3,4,3
600377,2005,910000,775000,-95,1,1,1,1,7,5,13,5
600378,2005,200000,180000,16666,1,1,1,1,6,7,8,3
600379,2005,324400,463200,46875,1,1,1,1,5,5,5,4
600380,2005,3039000,3120000,60000,0,0,0,0,6,3,4,3
600381,2005,56100,68500,16000,0,0,0,0,5,3,3,3
600382,2005,638400,456000,50000,0,0,0,0,6,3,5,3
600383,2005,5161300,4209800,50000,1,1,0,0,7,4,12,5
600385,2005,40000,40000,0,0,0,0,0,4,5,7,3
600386,2005,199211,383990,-95,0,0,0,0,6,3,7,3
600387,2005,210000,210000,50000,1,1,0,1,8,5,22,5
600388,2005,276000,300000,36000,0,0,0,0,6,3,8,3
600389,2005,1354600,1380200,80000,0,0,0,0,4,3,2,3
600390,2005,212100,298500,33333,1,1,1,1,7,5,5,3
600391,2005,136000,420000,0,1,1,1,1,8,7,4,4
600392,2005,118400,141600,35200,0,0,0,0,6,5,4,3
600393,2005,1013000,794500,60000,1,1,1,1,6,3,11,3
600395,2005,170000,354000,32500,0,0,0,0,6,6,9,3
600396,2005,150000,900000,50000,0,1,0,0,4,3,10,4
600397,2005,247500,194900,30000,1,1,1,0,6,5,5,3
600398,2005,238000,153000,20000,1,1,1,1,6,3,6,3
600399,2005,139000,232000,20000,0,0,0,0,6,5,6,3
600400,2005,220000,200000,30000,0,0,0,0,6,3,9,3
600401,2005,383000,354600,30000,0,0,0,0,6,3,6,3
600403,2005,452000,542000,36000,0,0,0,0,6,3,4,4
600405,2005,768000,768000,37500,0,0,0,0,7,3,-95,3
600406,2005,620000,410000,30000,0,0,0,0,6,5,12,3
600408,2005,906000,300000,12000,0,0,0,0,4,3,34,5
600409,2005,924600,739700,0,1,1,1,1,7,7,5,3
600410,2005,1413100,1636800,40000,1,1,1,1,6,3,10,3
600415,2005,1050000,941100,33500,1,1,1,1,9,6,103,5
600416,2005,597100,552100,53940,1,1,1,1,7,5,367,4
600418,2005,1820000,1260000,30000,1,1,1,1,10,7,4,5
600419,2005,204000,187000,0,0,0,0,0,6,5,5,3
600420,2005,364000,1024000,-95,0,0,0,0,12,3,26,0
600421,2005,256000,256000,30000,0,0,0,0,6,3,3,3
600422,2005,663800,413300,82000,1,1,1,1,5,6,6,3
600423,2005,785200,684300,25000,0,1,0,0,6,5,19,3
600425,2005,302900,283300,30000,0,0,0,0,6,5,202,3
600426,2005,743000,909000,36000,1,1,1,1,6,3,83,3
600428,2005,2031900,2025300,29400,1,1,1,1,6,6,6,3
600429,2005,409100,457200,30000,1,1,1,0,6,5,9,3
600432,2005,618660,618660,20000,0,0,0,0,5,3,5,3
600433,2005,813600,820500,57500,0,0,0,0,7,3,5,4
600435,2005,574900,574900,30000,0,0,0,0,8,3,2,3
600436,2005,503800,478400,40000,1,1,1,1,6,5,8,3
600438,2005,744700,669800,40000,1,1,1,1,4,3,9,3
600439,2005,300000,260000,35000,1,1,1,1,6,3,32,3
600444,2005,148000,144540,30000,1,1,1,1,7,3,53,4
600446,2005,995172,962075,60000,0,0,0,0,6,3,3,4
600448,2005,393700,339200,48000,1,1,1,1,7,7,4,4
600449,2005,377700,339100,6000,1,1,0,0,7,3,5,4
600452,2005,342500,457000,30000,0,0,0,0,10,7,5,5
600455,2005,261000,313000,50000,0,0,0,0,6,5,7,3
600456,2005,90000,184100,30000,1,1,1,1,6,5,5,4
600458,2005,120000,645300,30000,0,0,0,0,8,7,12,5
600459,2005,227000,317000,24375,1,1,1,1,7,3,6,4
600460,2005,1749000,1331000,48000,1,1,1,1,6,3,10,5
600461,2005,443200,492300,21500,0,0,0,0,7,3,5,4
600462,2005,828000,678000,30000,1,1,1,1,7,3,10,3
600463,2005,321200,293500,30000,0,1,1,0,6,3,5,3
600466,2005,372000,282500,50000,1,1,1,1,6,3,5,3
600467,2005,223333,223333,20000,0,0,0,0,5,3,154,3
600468,2005,471600,620000,21600,0,0,0,0,6,3,5,3
600469,2005,1022400,793400,80000,1,1,1,1,7,5,7,4
600470,2005,290000,286400,30000,0,0,0,0,6,3,2,3
600472,2005,783000,946000,40000,0,0,0,0,6,9,-95,3
600475,2005,446100,718000,24000,0,0,0,0,4,3,60,3
600476,2005,90000,392600,30000,1,1,1,1,6,3,12,3
600477,2005,661000,753000,50400,1,0,0,1,6,7,135,3
600478,2005,250000,390000,50000,0,0,0,0,6,3,4,3
600479,2005,650000,660000,20000,1,1,1,1,6,3,8,3
600480,2005,280000,345000,50000,1,1,1,0,6,5,3,2
600481,2005,1009000,829300,48000,1,1,0,0,7,5,27,4
600482,2005,620000,596900,50000,0,0,0,0,6,5,5,3
600483,2005,177800,276000,35800,1,1,1,1,7,3,13,4
600485,2005,1266500,1102500,40000,0,0,0,0,6,3,6,3
600486,2005,610000,800000,50000,0,0,0,0,6,5,16,3
600487,2005,960000,840000,38000,0,0,0,0,10,3,7,5
600488,2005,497700,468900,45000,0,0,0,0,6,5,7,3
600489,2005,429000,975500,36000,1,1,1,0,10,8,9,5
600490,2005,180900,439100,30000,1,1,1,1,4,2,11,3
600491,2005,732000,552000,60000,0,0,0,0,4,3,21,3
600493,2005,384000,348000,50000,0,1,0,0,7,3,5,4
600495,2005,200000,260000,50000,1,1,1,1,10,3,7,5
600496,2005,700000,650000,30000,1,1,1,1,5,3,3,3
600497,2005,915800,869200,19000,1,0,0,0,6,7,7,3
600498,2005,90000,600000,24000,1,1,1,0,9,9,6,5
600499,2005,696000,600000,50000,0,0,0,0,6,3,10,3
600500,2005,2956600,3666600,200000,1,1,1,1,6,3,8,4
600501,2005,328000,421800,40000,1,1,1,1,6,6,11,3
600502,2005,624000,545000,25000,1,1,1,1,6,5,4,3
600503,2005,200000,258000,0,0,0,0,0,7,3,3,4
600505,2005,915133,851553,35200,0,0,0,0,11,5,24,5
600506,2005,211100,182000,36000,1,1,1,0,6,3,5,3
600507,2005,182700,438100,18350,0,0,0,0,8,5,5,4
600508,2005,886800,613500,40000,1,1,1,0,10,13,7,4
600509,2005,344200,318600,50000,1,1,1,1,6,3,5,3
600510,2005,912000,848000,30000,0,0,0,0,7,3,13,4
600511,2005,1090000,1024000,50000,1,1,1,0,6,3,3,3
600512,2005,2160000,1240000,60000,1,1,1,1,3,2,16,3
600513,2005,370000,280000,50000,1,1,1,1,6,3,2,3
600515,2005,274900,623100,36000,0,0,0,0,6,5,7,3
600516,2005,60000,30800,20000,0,0,0,0,5,5,5,3
600517,2005,1779600,1400200,25000,0,0,0,0,8,5,21,4
600518,2005,521500,539900,44100,1,1,1,1,6,3,5,3
600519,2005,2257000,2159300,28800,0,0,0,0,13,5,16,2
600520,2005,101795,234740,15000,0,0,0,0,6,3,5,3
600521,2005,824937,827065,43000,1,0,1,0,6,3,11,3
600522,2005,490000,440000,50000,0,0,0,0,6,3,3,3
600523,2005,172920,403800,21760,1,1,1,1,7,9,3,4
600525,2005,839000,1033000,20000,0,0,0,0,6,3,-95,3
600526,2005,500000,400000,30000,1,1,1,1,10,3,5,6
600527,2005,276000,265000,40000,0,0,0,0,6,3,15,3
600528,2005,295100,856800,0,0,0,0,0,9,5,-95,4
600529,2005,1170600,806100,30000,1,1,1,1,5,3,2,3
600530,2005,1420000,1920000,50000,1,1,1,1,8,5,52,4
600531,2005,193000,220000,30000,1,1,1,1,6,5,4,3
600532,2005,150000,200000,20000,1,1,1,1,6,5,4,3
600533,2005,845700,866600,19450,0,1,0,1,6,3,55,4
600535,2005,2970141,1585901,202267,1,1,1,1,6,5,11,3
600536,2005,1415000,1267000,107000,1,1,1,1,8,6,11,4
600537,2005,230000,220000,40000,0,0,0,0,6,3,8,3
600538,2005,460000,400000,80000,0,0,0,0,6,3,13,3
600539,2005,196000,196600,5000,0,0,0,0,8,3,5,4
600540,2005,180000,192000,20000,1,1,1,1,5,5,5,4
600543,2005,209600,165000,33600,1,1,1,1,6,3,4,3
600545,2005,175100,155300,24000,1,1,1,1,6,5,7,3
600546,2005,480000,480000,60000,1,1,1,1,8,11,3,4
600547,2005,223500,449000,30000,0,0,0,0,6,3,6,3
600548,2005,2040000,1930000,147500,0,1,1,1,9,3,9,4
600549,2005,957300,2515100,52500,1,1,1,0,5,9,7,3
600550,2005,473400,505200,80000,1,1,1,1,6,3,9,3
600551,2005,150000,123000,35000,1,1,1,1,7,5,5,3
600552,2005,27100,26900,10000,0,0,0,0,4,3,20,1
600553,2005,420000,390000,20000,1,1,1,0,5,3,5,3
600555,2005,580000,410000,30000,0,0,0,0,5,3,32,3
600556,2005,340000,470000,20000,1,1,1,1,6,3,6,3
600557,2005,993000,745400,40000,1,1,1,1,5,3,1969,3
600558,2005,530300,507600,20000,1,1,1,1,6,4,5,3
600559,2005,320000,240000,50000,0,0,0,0,6,5,2,3
600560,2005,430300,575600,50000,1,1,1,1,6,5,4,3
600561,2005,244000,211300,30000,1,1,0,1,6,5,23,3
600562,2005,385000,215000,30000,0,1,1,1,5,3,7,3
600563,2005,930700,803000,0,0,0,0,0,6,3,5,3
600565,2005,228000,460000,24000,0,0,0,0,3,3,2,2
600566,2005,552200,376700,80000,0,0,0,0,7,5,8,4
600567,2005,750100,655600,15000,1,1,1,1,7,3,8,4
600568,2005,294800,230000,36000,1,1,1,1,8,3,4,4
600569,2005,203500,188000,30000,0,0,0,0,6,6,20,3
600570,2005,970000,918000,60000,1,1,1,1,7,3,10,3
600571,2005,940000,521167,60000,1,1,1,1,5,3,9,3
600572,2005,920000,720000,36000,1,1,0,0,6,3,8,3
600573,2005,300600,375000,45600,0,1,0,0,6,5,17,3
600575,2005,455000,455000,50000,0,1,0,0,4,5,5,3
600576,2005,373200,405100,45600,1,1,1,0,7,5,6,3
600577,2005,709900,252000,20000,0,0,0,0,6,3,39,3
600578,2005,910600,848700,50000,0,0,0,0,8,4,5,5
600579,2005,91133,145332,18000,1,1,1,1,5,3,5,4
600580,2005,900000,496000,40000,1,1,1,1,6,3,12,3
600581,2005,303700,266000,50000,1,1,1,1,7,3,4,4
600582,2005,260000,510000,26666,1,1,0,0,5,9,10,3
600583,2005,396200,963500,0,0,1,1,0,6,2,21,3
600584,2005,749000,2736000,20000,0,0,0,0,6,3,163,3
600585,2005,410020,1333040,-95,0,1,0,1,5,3,2,3
600586,2005,114000,121000,30000,0,0,0,0,6,5,244,3
600587,2005,158400,155000,36000,0,0,0,0,7,3,11,4
600588,2005,3781881,3679876,60000,1,1,1,1,4,3,13,3
600589,2005,240000,200000,12000,1,1,1,1,7,3,6,4
600590,2005,264000,329000,36000,1,1,0,0,4,3,157,3
600591,2005,825000,1131000,0,1,1,0,1,7,5,99,5
600592,2005,748200,697000,40000,1,1,1,1,6,5,6,3
600593,2005,148500,321000,0,1,1,1,1,6,3,5,3
600594,2005,696000,672000,33000,0,0,0,0,9,3,-95,5
600595,2005,483000,483000,41000,1,1,1,1,7,3,10,4
600596,2005,2770000,2220000,60000,0,1,0,0,6,3,46,3
600597,2005,852000,847000,60000,0,0,0,0,6,3,30,3
600598,2005,387000,703000,25000,0,0,0,0,7,3,1,4
600599,2005,150000,102000,50000,1,1,1,1,6,2,4,4
600600,2005,910700,891000,50000,1,1,1,1,6,8,34,4
600601,2005,90000,720000,30000,0,0,0,0,6,3,491,3
600602,2005,613000,760000,40000,0,1,0,0,7,7,92,4
600603,2005,360000,378000,30000,1,1,1,1,4,3,60,2
600604,2005,157000,345000,30000,1,0,1,0,6,5,48,3
600605,2005,318100,395800,30000,1,1,1,1,6,3,28,3
600606,2005,1177000,1032200,71400,0,0,0,0,6,3,31,3
600607,2005,866000,899000,50000,0,0,0,0,6,3,76,3
600608,2005,1006000,1258000,30000,1,1,1,1,4,5,25,2
600609,2005,830000,830000,60000,1,1,1,1,7,3,4,4
600610,2005,453000,401400,46880,1,1,1,1,8,5,33,4
600611,2005,1300000,1100000,40000,0,1,0,0,6,3,94,3
600612,2005,992000,697000,0,0,0,0,0,5,3,25,3
