股票代码,年度,CR_5指数,CR_10指数,Z指数,Herfindahl_5指数,Herfindahl_10指数
600363,2010,0.291055,0.312655,4.134237975,0.044637542,0.04475029
600365,2010,0.133452,0.160432,3.365066032,0.006246322,0.006406859
600366,2010,0.469507,0.507263,11.61028425,0.147136247,0.1474311
600367,2010,0.507108,0.520328,5.862742243,0.167385508,0.167421349
600368,2010,0.554098,0.568582,2.450700058,0.139025632,0.139068997
600369,2010,0.609172,0.616969,5.721416044,0.175768817,0.175783565
600370,2010,0.512991,0.521668,163.4527444,0.253306016,0.25332114
600371,2010,0.627314,0.638521,143.0243047,0.374604507,0.374630504
600372,2010,0.6707,0.686843,3.242718447,0.273152364,0.273205122
600373,2010,0.796412,0.827957,36.82547029,0.548418902,0.548621801
600375,2010,0.430852,0.479486,5.136901578,0.099616438,0.100098376
600376,2010,0.633678,0.666525,7.514963475,0.23603135,0.236249215
600377,2010,0.709672,0.721853,4.655868091,0.31085219,0.310887086
600378,2010,0.549855,0.610534,1.015330194,0.108299303,0.109053833
600379,2010,0.459238,0.480774,1.024385907,0.077491364,0.077591963
600380,2010,0.682707,0.720375,3.012733668,0.261368592,0.261664796
600381,2010,0.265447,0.298632,5.788067818,0.03468205,0.034965377
600382,2010,0.305469,0.366249,8.142828999,0.045152521,0.046045518
600383,2010,0.173071,0.233738,2.118597874,0.008667847,0.009414995
600385,2010,0.364851,0.408454,1.975013919,0.04191357,0.042383837
600386,2010,0.624525,0.671897,21.95608782,0.30403182,0.304508104
600387,2010,0.323976,0.345864,4.989907884,0.052851531,0.052947546
600388,2010,0.337975,0.404834,1.988657228,0.040886369,0.041791684
600389,2010,0.621875,0.644447,1.026013654,0.166870301,0.166985401
600390,2010,0.437349,0.449821,44.10979513,0.171058719,0.171089866
600391,2010,0.550003,0.563535,30.77090086,0.25378898,0.253827909
600392,2010,0.253141,0.301082,11.50946654,0.04073002,0.041191772
600393,2010,0.525557,0.548046,22.8943421,0.239078485,0.239190218
600395,2010,0.789901,0.810578,1.200350367,0.290498197,0.290585251
600396,2010,0.435043,0.455509,1.312643089,0.054685329,0.054787897
600397,2010,0.552326,0.566902,22.68558736,0.256319165,0.256363377
600398,2010,0.282642,0.304535,7.721864845,0.055271167,0.055368932
600399,2010,0.59333,0.603258,3.424533989,0.218682223,0.218702065
600400,2010,0.496093,0.507884,54.69602703,0.220575529,0.220603774
600401,2010,0.373794,0.389561,38.72969079,0.122290682,0.122341053
600403,2010,0.44829,0.5328,1.959380044,0.05411638,0.055574219
600405,2010,0.268628,0.315459,2.78184062,0.020453839,0.020974027
600406,2010,0.544673,0.605014,3.492820264,0.137271519,0.138020936
600408,2010,0.330333,0.340829,45.10355242,0.098429064,0.098451521
600409,2010,0.55591,0.587883,29.88268922,0.252583899,0.252799131
600410,2010,0.378518,0.475041,1.010428023,0.031884965,0.034652588
600415,2010,0.611124,0.64858,1.04444287,0.137839004,0.13812287
600416,2010,0.489865,0.558353,12.40213603,0.153112248,0.15413189
600418,2010,0.459067,0.508445,6.220891729,0.125183463,0.125673083
600419,2010,0.484704,0.510294,10.77090348,0.177361453,0.177492796
600420,2010,0.541393,0.626454,10.21991406,0.1772652,0.178904954
600421,2010,0.365723,0.389833,6.433199122,0.081602528,0.081721809
600422,2010,0.530181,0.607834,1.970756115,0.085918939,0.087222649
600423,2010,0.450347,0.469107,10.18656339,0.134013202,0.134084569
600425,2010,0.481195,0.51622,15.15964906,0.171889276,0.172138799
600426,2010,0.44376,0.469224,6.440726456,0.097805041,0.097938787
600428,2010,0.55309,0.589423,30.71720081,0.251965967,0.252235228
600429,2010,0.715842,0.729673,1.559858703,0.241679617,0.241718587
600432,2010,0.594133,0.60222,19.99262618,0.295007152,0.295020488
600433,2010,0.527993,0.540784,1.811152727,0.102347446,0.102380511
600435,2010,0.528366,0.534889,114.2909854,0.267615298,0.267623921
600436,2010,0.680749,0.755332,12.12191111,0.302411242,0.303549086
600438,2010,0.61613,0.645187,17.71565094,0.304501891,0.304673106
600439,2010,0.364694,0.404935,18.65471367,0.09597208,0.096305004
600444,2010,0.340708,0.381653,1.040661293,0.032496193,0.032840817
600446,2010,0.508912,0.609205,1.007927625,0.055285875,0.057673167
600448,2010,0.49975,0.519105,1.310153025,0.111516154,0.11159242
600449,2010,0.413212,0.430808,23.49461023,0.128553936,0.128622424
600452,2010,0.566116,0.591903,27.54482906,0.267388485,0.267525873
600455,2010,0.371153,0.439789,3.209872852,0.049288092,0.050255887
600456,2010,0.559855,0.574491,37.95317318,0.280411804,0.280454993
600458,2010,0.394987,0.470653,2.023671291,0.052418367,0.053594799
600459,2010,0.492754,0.543493,13.00003192,0.167786973,0.168369459
600460,2010,0.533852,0.571673,20.75165519,0.224993834,0.225287785
600461,2010,0.37848,0.410044,20.78780178,0.107745205,0.1079506
600462,2010,0.282043,0.311995,1.690762932,0.021903824,0.022087657
600463,2010,0.606381,0.621333,52.72626052,0.339446049,0.339490768
600466,2010,0.370949,0.386718,5.987505506,0.092083892,0.092134991
600467,2010,0.552461,0.601882,17.20454969,0.215650604,0.216186614
600468,2010,0.663519,0.709912,32.42141364,0.366934055,0.36737094
600469,2010,0.517142,0.556135,1.676670648,0.100074258,0.100418413
600470,2010,0.426709,0.432832,5.194172779,0.072573315,0.072580858
600475,2010,0.548767,0.607534,12.53504206,0.201400281,0.202123735
600476,2010,0.51128,0.534015,2.948642995,0.123590147,0.123701349
600477,2010,0.436502,0.450751,13.88537183,0.141173605,0.141223501
600478,2010,0.333403,0.347908,2.815860878,0.048576583,0.048618988
600479,2010,0.39358,0.474322,1.573287282,0.054662447,0.055989788
600480,2010,0.436547,0.464893,12.31554625,0.118680764,0.118867382
600481,2010,0.610997,0.64724,1.451518061,0.171067901,0.171337222
600482,2010,0.384313,0.396228,16.88469945,0.116203306,0.116232645
600483,2010,0.503574,0.527425,1.624730989,0.109263578,0.109378329
600485,2010,0.325759,0.413889,2.672109098,0.032302518,0.033899288
600486,2010,0.502338,0.568359,6.198385632,0.13656193,0.137442219
600487,2010,0.471334,0.5571,6.896256864,0.113767782,0.11529887
600488,2010,0.506173,0.529148,30.33653098,0.219477508,0.219586348
600489,2010,0.545411,0.562985,74.56268678,0.274644734,0.27470692
600490,2010,0.442552,0.469192,5.315644843,0.121860049,0.122003007
600491,2010,0.47846,0.570016,8.217395549,0.118458501,0.120331693
600493,2010,0.565723,0.592617,1.131320509,0.144975809,0.145127923
600495,2010,0.399144,0.410886,4.319661309,0.095772396,0.095802218
600496,2010,0.439667,0.505983,9.845924975,0.116674157,0.117573291
600497,2010,0.087333,0.108725,4.776616409,0.0029971,0.003095684
600498,2010,0.634514,0.683908,16.25172272,0.306571875,0.307069055
600499,2010,0.340563,0.418634,2.289036002,0.041729487,0.042991864
600500,2010,0.586962,0.605059,37.80756579,0.304722122,0.304789594
600501,2010,0.489414,0.500578,1.041571663,0.110657517,0.110683767
600502,2010,0.307665,0.380701,3.733529193,0.034121873,0.035223803
600503,2010,0.780781,0.795166,7.089065793,0.3261401,0.326186217
600505,2010,0.437875,0.483245,1.013246095,0.055020295,0.055495994
600506,2010,0.281959,0.301079,24.23405073,0.063855182,0.063929203
600507,2010,0.693532,0.70376,2.122722941,0.264838125,0.264859376
600508,2010,0.653548,0.663321,80.96200233,0.389962653,0.389982491
600509,2010,0.483828,0.490662,95.31134565,0.220580033,0.220589419
600510,2010,0.706354,0.728975,4.603478706,0.326511019,0.326613678
600511,2010,0.520082,0.590369,18.34203068,0.195282406,0.19627604
600512,2010,0.16844,0.234934,1.196731364,0.005973097,0.006904843
600513,2010,0.42031,0.428385,16.52030782,0.149901062,0.149914457
600515,2010,0.27727,0.306115,1.324092136,0.029169949,0.029342631
600516,2010,0.551888,0.569857,41.39179791,0.268417966,0.26848349
600517,2010,0.458003,0.510671,2.666662893,0.072060643,0.072624087
600518,2010,0.403096,0.474797,7.897168601,0.093703822,0.094800158
600519,2010,0.67639,0.719007,20.23207207,0.382625778,0.383035339
600520,2010,0.354059,0.385744,6.999611801,0.075409994,0.075611833
600521,2010,0.5585,0.632122,1.168744991,0.119855567,0.120982087
600522,2010,0.397494,0.439534,5.390094428,0.072485513,0.072859062
600523,2010,0.622212,0.65381,8.249706389,0.267574383,0.267800855
600525,2010,0.529589,0.572552,2.601548782,0.144436177,0.144819749
600526,2010,0.51917,0.528775,2.765723843,0.144877997,0.144896664
600527,2010,0.322813,0.398105,3.175817933,0.037935886,0.039105328
600528,2010,0.52901,0.540307,25.77775474,0.247787524,0.247815252
600529,2010,0.288071,0.345469,4.705148126,0.037092296,0.037765113
600530,2010,0.512873,0.570137,1.051051275,0.072129324,0.073203353
600531,2010,0.508336,0.527316,9.813855115,0.182798325,0.18288243
600532,2010,0.370167,0.389848,29.46953754,0.111427911,0.111509743
600533,2010,0.509766,0.554642,2.474929754,0.122718109,0.123151816
600535,2010,0.535851,0.589009,25.86467852,0.224436518,0.22500773
600536,2010,0.686517,0.70872,4.880990279,0.307405709,0.307506464
600537,2010,0.411313,0.493167,3.523112349,0.06056592,0.062062107
600538,2010,0.248417,0.269608,2.247100069,0.029270272,0.029361842
600539,2010,0.497268,0.50642,3.103711026,0.09400965,0.094026845
600540,2010,0.545819,0.562488,16.54655478,0.245994351,0.246052505
600543,2010,0.31517,0.349729,1.584705896,0.029209319,0.029499615
600545,2010,0.300938,0.308245,15.41453364,0.070988986,0.070999687
600546,2010,0.806912,0.836587,45.45858537,0.576729554,0.576907417
600547,2010,0.535281,0.552155,44.54024109,0.252791874,0.252849271
600548,2010,0.879933,0.900814,1.074454125,0.232231411,0.23233206
600549,2010,0.648162,0.669873,1.632606858,0.164212841,0.164308321
600550,2010,0.578978,0.590692,9.230324597,0.26424029,0.264268534
600551,2010,0.709009,0.742658,6.257512141,0.334899632,0.335132994
600552,2010,0.382802,0.408621,15.83827796,0.11519049,0.115326835
600555,2010,0.499485,0.522656,3.298166671,0.092087943,0.092197514
600556,2010,0.307806,0.321742,1.272200772,0.020616984,0.020657024
600557,2010,0.399578,0.481482,4.904109075,0.073462398,0.074815168
600558,2010,0.404169,0.421926,34.1214122,0.138731714,0.138795239
600559,2010,0.540549,0.631525,6.159717483,0.138742141,0.140434671
600560,2010,0.509351,0.544533,21.03288312,0.195446475,0.195718935
600561,2010,0.484619,0.529915,13.75027421,0.153370995,0.153935947
600562,2010,0.417069,0.494988,5.745217574,0.080161551,0.081386178
600563,2010,0.590153,0.659108,2.818117999,0.159306216,0.160473163
600565,2010,0.36174,0.373096,47.59088367,0.115975489,0.116001586
600566,2010,0.340446,0.364715,1.821840581,0.057154495,0.057280968
600567,2010,0.136378,0.150998,10.31296072,0.012407307,0.012450647
600568,2010,0.529494,0.541224,13.63462316,0.224383617,0.224411393
600569,2010,0.608831,0.61518,221.413628,0.361382637,0.361390759
600570,2010,0.340529,0.456757,5.06498922,0.049869814,0.052596926
600571,2010,0.415374,0.45465,2.971332662,0.06103045,0.06139954
600572,2010,0.507032,0.545789,3.685182603,0.128428391,0.128736948
600573,2010,0.638303,0.689646,7.608568691,0.256819057,0.257385615
600575,2010,0.706713,0.749012,1.064519346,0.195489773,0.195929734
600576,2010,0.588302,0.603798,12.62012351,0.267463849,0.267513379
600577,2010,0.383427,0.407404,1.118134146,0.061057457,0.061174649
600578,2010,0.740622,0.748197,1.591755101,0.185031438,0.185043141
600579,2010,0.502183,0.515007,19.60725318,0.215331909,0.21536522
600580,2010,0.408418,0.526219,3.632634845,0.072962084,0.076010758
600581,2010,0.567873,0.593775,42.87506053,0.282556839,0.282692543
600582,2010,0.687486,0.733123,30.75878348,0.384307748,0.384726709
600583,2010,0.596569,0.615529,6.450261088,0.244205887,0.244281478
600584,2010,0.177238,0.186911,22.69919153,0.026587018,0.026606044
600585,2010,0.687757,0.709578,1.477834342,0.194444868,0.19454061
600586,2010,0.423118,0.439715,22.08344273,0.150135191,0.150195144
600587,2010,0.425584,0.526334,6.126933153,0.088961439,0.091067606
600588,2010,0.556977,0.65323,2.171943403,0.108626401,0.110677616
600589,2010,0.394703,0.421502,1.642347385,0.067938538,0.068094523
600590,2010,0.396089,0.415815,1.613497848,0.07169681,0.071775531
600592,2010,0.521889,0.578235,3.478947077,0.112223552,0.112885611
600593,2010,0.473717,0.614109,2.797962036,0.073793592,0.07776416
600594,2010,0.38929,0.492108,4.80488823,0.059427371,0.061690376
600595,2010,0.5357,0.543392,37.50135303,0.263137189,0.263149679
600596,2010,0.295714,0.351228,2.086423537,0.02946797,0.030186912
600597,2010,0.68953,0.71634,1.168873034,0.213081079,0.213230871
600598,2010,0.737415,0.748387,16.13505559,0.414387464,0.414414565
600599,2010,0.288854,0.301672,69.03704637,0.075098342,0.075132893
600600,2010,0.802579,0.828986,1.101031904,0.209447635,0.209591318
600601,2010,0.145456,0.159045,12.73739473,0.013781184,0.013821548
600602,2010,0.320536,0.328096,40.57379924,0.090549234,0.090560923
600603,2010,0.143866,0.175586,1.407028329,0.00464793,0.004860297
600604,2010,0.429576,0.43837,133.0222152,0.175716829,0.175732478
600605,2010,0.515873,0.560916,4.345590279,0.118844079,0.119277228
600606,2010,0.408567,0.415422,56.45320197,0.151921186,0.151930785
600608,2010,0.215473,0.231967,1.023148259,0.015328745,0.015383714
600609,2010,0.483027,0.495497,2.719101625,0.07604611,0.07607887
600610,2010,0.558238,0.568489,1.623938025,0.148150448,0.148171746
600611,2010,0.289298,0.298333,3.072767104,0.047746407,0.047763051
600612,2010,0.490349,0.533011,19.58510935,0.178376243,0.17874961
600613,2010,0.426857,0.44826,45.91287266,0.158094333,0.158186853
600614,2010,0.456719,0.490276,6.059645821,0.134075133,0.134315242
600615,2010,0.338883,0.375339,2.50582416,0.052411202,0.052683079
600616,2010,0.380045,0.418267,24.02537444,0.109813567,0.110109446
600617,2010,0.321088,0.383632,1.69727749,0.025491287,0.026481599
600618,2010,0.514194,0.519501,225.0474712,0.257322068,0.25732781
600619,2010,0.420682,0.440044,6.838579127,0.109509734,0.109590465
600620,2010,0.325487,0.350759,6.227745636,0.065024371,0.065153303
600621,2010,0.30987,0.322332,11.43526632,0.071609229,0.071640711
600622,2010,0.287942,0.402896,1.450029879,0.024109874,0.027182956
600623,2010,0.673898,0.680691,108.3635914,0.431170295,0.431179854
600624,2010,0.249942,0.26313,13.78120889,0.048730097,0.0487654
600626,2010,0.345655,0.355902,26.07434757,0.096897828,0.096918912
600628,2010,0.31899,0.366982,13.40751968,0.064697068,0.065175536
600629,2010,0.75991,0.769362,21.38656112,0.517641142,0.517659039
600630,2010,0.318431,0.331883,59.17191188,0.090577358,0.090613776
600631,2010,0.503753,0.534062,18.77506613,0.194865309,0.195051025
600633,2010,0.485909,0.508361,2.069686307,0.096947669,0.097053168
600634,2010,0.286294,0.330438,8.793739837,0.048110186,0.04850124
600635,2010,0.291441,0.301517,2.452675756,0.046625805,0.046646281
600636,2010,0.350725,0.382675,23.14535311,0.099765738,0.100007512
600637,2010,0.436746,0.448066,83.42022117,0.178509729,0.17853539
600638,2010,0.282642,0.302386,1.066700953,0.034303704,0.034384328
600639,2010,0.500724,0.514801,10.39965825,0.193975508,0.194017331
600640,2010,0.578846,0.590011,14.50606113,0.252336546,0.252362105
600641,2010,0.516199,0.52333,127.4126544,0.255507164,0.255517396
600642,2010,0.509177,0.526824,40.81657157,0.229990027,0.230052881
600643,2010,0.213061,0.250426,10.81273653,0.028050208,0.028332717
600644,2010,0.336793,0.354731,1.073752712,0.046589493,0.046656158
600645,2010,0.24144,0.258078,10.08362685,0.040710385,0.040766409
600647,2010,0.459526,0.475608,23.03890588,0.166264233,0.166316786
600648,2010,0.733344,0.738979,12.12103886,0.396314109,0.396320617
600649,2010,0.592195,0.605247,23.07755509,0.309928304,0.309963011
600650,2010,0.412471,0.430362,53.75076709,0.14871134,0.148781651
600651,2010,0.203934,0.233543,2.922354179,0.016135,0.016337786
600652,2010,0.102764,0.113061,17.53831307,0.008298512,0.008319761
600653,2010,0.126979,0.134783,21.08736233,0.012817948,0.01283024
600654,2010,0.158102,0.171055,10.48912514,0.016973912,0.017008329
600655,2010,0.299297,0.342784,2.62644203,0.035490174,0.035877572
600656,2010,0.397619,0.418464,3.250247601,0.053869165,0.053957094
600657,2010,0.716976,0.732957,8.324960085,0.309104232,0.309159459
600658,2010,0.759406,0.772279,35.43723733,0.49079555,0.490829935
600660,2010,0.410077,0.464053,1.87633691,0.066386065,0.066977837
600661,2010,0.463942,0.47496,5.856161462,0.152189943,0.15221466
600662,2010,0.361291,0.373533,22.76896141,0.106072528,0.106111907
600663,2010,0.64731,0.665059,19.22401948,0.333911889,0.333978328
600664,2010,0.580373,0.641073,2.620517035,0.141944279,0.142688219
600665,2010,0.617718,0.62569,12.26323099,0.321533495,0.321546924
600666,2010,0.392346,0.415864,8.090601691,0.107767029,0.107881796
600667,2010,0.418335,0.430331,5.357223834,0.107434252,0.107463108
600668,2010,0.205694,0.232853,10.91329324,0.02659847,0.026751283
600671,2010,0.282796,0.322033,4.329700639,0.040013806,0.040325773
600673,2010,0.719724,0.747943,4.755539415,0.283498023,0.283680752
600674,2010,0.67229,0.68964,54.09518164,0.408374444,0.408446465
600675,2010,0.407791,0.417739,12.33592551,0.131792643,0.13181265
600676,2010,0.55066,0.557105,17.78671923,0.243387818,0.243396258
600677,2010,0.210418,0.221298,28.41602374,0.036778088,0.036802463
600678,2010,0.282932,0.302777,1.939735124,0.03198655,0.032065987
600679,2010,0.348913,0.358877,41.66796629,0.109856356,0.10987637
600680,2010,0.526233,0.535455,145.4506644,0.264703521,0.264720725
600681,2010,0.341843,0.354492,3.126183591,0.054516533,0.054548644
600682,2010,0.483961,0.556649,1.038380319,0.058728395,0.059956054
600683,2010,0.60804,0.632902,1.200456719,0.152008704,0.15214158
600684,2010,0.336156,0.363418,5.742697823,0.069746606,0.069895976
600685,2010,0.670088,0.680746,1.197359862,0.216545369,0.21656842
600686,2010,0.401652,0.504103,1.038302906,0.042899618,0.04514513
600687,2010,0.205629,0.225304,16.8540825,0.032371358,0.032449028
600688,2010,0.888418,0.890693,1.744086244,0.410217695,0.410218744
600689,2010,0.294087,0.309651,15.55057526,0.06773516,0.067783805
600690,2010,0.491326,0.5448,1.173475915,0.096257423,0.096834219
