股票代码,年度,股票简称,公司中文全称,公司英文全称,CSRC行业分类,GICS行业分类,公司注册地,证券交易所,中小企业板标示,交易状态
'000820,2004,金城股份,金城造纸股份有限公司,"JINCHENG PAPER CO.,LTD.",C31,151050,辽宁省凌海市金城街,SZ,0,0
'000820,2005,金城股份,金城造纸股份有限公司,"JINCHENG PAPER CO.,LTD.",C31,151050,辽宁省凌海市金城街,SZ,0,0
'000820,2006,*ST金城,金城造纸股份有限公司,"JINCHENG PAPER CO.,LTD.",C31,151050,NA,SZ,0,1
'000820,2007,金城股份,金城造纸股份有限公司,"JINCHENG PAPER CO.,LTD.",C31,151050,NA,SZ,0,0
'000820,2009,*ST金城,金城造纸股份有限公司,NA,C31,151050,NA,SZ,0,1
'000820,2010,*ST金城,金城造纸股份有限公司,NA,C31,151050,NA,SZ,0,1
'000821,2003,京山轻机,湖北京山轻工机械股份有限公司,"HUBEI JINGSHAN LIGHTINDUSTRY MACHINERY STOCK CO.,LTD.",C73,201060,湖北省京山县经济技术开发区轻机工业园,SZ,0,0
'000821,2004,京山轻机,湖北京山轻工机械股份有限公司,"HUBEI JINGSHAN LIGHTINDUSTRY MACHINERY STOCK CO.,LTD.",C73,201060,湖北省京山县经济技术开发区轻机工业园,SZ,0,0
'000821,2006,京山轻机,湖北京山轻工机械股份有限公司,"HUBEI JINGSHAN LIGHTINDUSTRY MACHINERY STOCK CO.,LTD.",C73,201060,NA,SZ,0,0
'000821,2007,京山轻机,湖北京山轻工机械股份有限公司,"HUBEI JINGSHAN LIGHTINDUSTRY MACHINERY STOCK CO.,LTD.",C73,201060,NA,SZ,0,0
'000821,2008,京山轻机,湖北京山轻工机械股份有限公司,"HUBEI JINGSHAN LIGHTINDUSTRY MACHINERY STOCK CO.,LTD.",C73,201060,NA,SZ,0,0
'000821,2009,京山轻机,湖北京山轻工机械股份有限公司,NA,C73,201060,NA,SZ,0,0
'000821,2011,京山轻机,湖北京山轻工机械股份有限公司,NA,C73,201060,NA,SZ,0,0
'000822,2002,山东海化,山东海化股份有限公司,"SHANDONG HAIHUA CO.,LTD.",C43,151010,山东潍坊滨海经济开发区,SZ,0,0
'000822,2003,山东海化,山东海化股份有限公司,"SHANDONG HAIHUA CO.,LTD.",C43,151010,山东潍坊滨海经济开发区,SZ,0,0
'000822,2004,山东海化,山东海化股份有限公司,"SHANDONG HAIHUA CO.,LTD.",C43,151010,山东潍坊滨海经济开发区,SZ,0,0
'000822,2005,G海化,山东海化股份有限公司,"SHANDONG HAIHUA CO.,LTD.",C43,151010,山东潍坊滨海经济开发区,SZ,0,0
'000822,2006,山东海化,山东海化股份有限公司,"SHANDONG HAIHUA CO.,LTD.",C43,151010,NA,SZ,0,0
'000822,2007,山东海化,山东海化股份有限公司,"SHANDONG HAIHUA CO.,LTD.",C43,151010,NA,SZ,0,0
'000822,2008,山东海化,山东海化股份有限公司,"SHANDONG HAIHUA CO.,LTD.",C43,151010,NA,SZ,0,0
'000822,2011,山东海化,山东海化股份有限公司,NA,C43,151010,NA,SZ,0,0
'000823,2002,超声电子,广东汕头超声电子股份有限公司,"GUANGDONG GOWORLD CO.,LTD.",C51,452030,广东省汕头市兴业路21号,SZ,0,0
'000823,2003,超声电子,广东汕头超声电子股份有限公司,"GUANGDONG GOWORLD CO.,LTD.",C51,452030,广东省汕头市兴业路21号,SZ,0,0
'000823,2004,超声电子,广东汕头超声电子股份有限公司,"GUANGDONG GOWORLD CO.,LTD.",C51,452030,广东省汕头市兴业路21号,SZ,0,0
'000823,2005,超声电子,广东汕头超声电子股份有限公司,"GUANGDONG GOWORLD CO.,LTD.",C51,452030,广东省汕头市兴业路21号,SZ,0,0
'000823,2006,超声电子,广东汕头超声电子股份有限公司,"GUANGDONG GOWORLD CO.,LTD.",C51,452030,NA,SZ,0,0
'000823,2007,超声电子,广东汕头超声电子股份有限公司,"GUANGDONG GOWORLD CO.,LTD.",C51,452030,NA,SZ,0,0
'000823,2008,超声电子,广东汕头超声电子股份有限公司,"GUANGDONG GOWORLD CO.,LTD.",C51,452030,NA,SZ,0,0
'000823,2009,超声电子,广东汕头超声电子股份有限公司,NA,C51,452030,NA,SZ,0,0
'000823,2011,超声电子,广东汕头超声电子股份有限公司,NA,C51,452030,NA,SZ,0,0
'000825,2002,太钢不锈,山西太钢不锈钢股份有限公司,"SHANXI TAIGANG STAINLESS STEEL CO.,LTD.",C65,151040,山西太原市尖草坪街2号,SZ,0,0
'000825,2003,太钢不锈,山西太钢不锈钢股份有限公司,"SHANXI TAIGANG STAINLESS STEEL CO.,LTD.",C65,151040,山西太原市尖草坪街2号,SZ,0,0
'000825,2004,太钢不锈,山西太钢不锈钢股份有限公司,"SHANXI TAIGANG STAINLESS STEEL CO.,LTD.",C65,151040,山西太原市尖草坪街2号,SZ,0,0
'000825,2005,太钢不锈,山西太钢不锈钢股份有限公司,"SHANXI TAIGANG STAINLESS STEEL CO.,LTD.",C65,151040,山西太原市尖草坪街2号,SZ,0,0
'000825,2006,太钢不锈,山西太钢不锈钢股份有限公司,"SHANXI TAIGANG STAINLESS STEEL CO.,LTD.",C65,151040,NA,SZ,0,0
'000825,2007,太钢不锈,山西太钢不锈钢股份有限公司,"SHANXI TAIGANG STAINLESS STEEL CO.,LTD.",C65,151040,NA,SZ,0,0
'000825,2008,太钢不锈,山西太钢不锈钢股份有限公司,"SHANXI TAIGANG STAINLESS STEEL CO.,LTD.",C65,151040,NA,SZ,0,0
'000825,2009,太钢不锈,山西太钢不锈钢股份有限公司,NA,C65,151040,NA,SZ,0,0
'000825,2010,太钢不锈,山西太钢不锈钢股份有限公司,NA,C65,151040,NA,SZ,0,0
'000826,2002,ST原宜,国投原宜实业股份有限公司,"SDIC YUANYI INDUSTRY CO.,LTD.",C43,551040,湖北省宜昌市沿江大道114号,SZ,0,1
'000826,2003,*ST资源,国投资源发展股份有限公司,"SDIC RESOURCES DEVELOPMENT CO., LTD",C43,551040,湖北省宜昌市沿江大道114号,SZ,0,1
'000826,2004,国投资源,国投资源发展股份有限公司,"EGUARD RESOURCES DEVELOPMENT CO., LTD",C43,551040,湖北省宜昌市沿江大道114号,SZ,0,0
'000826,2005,G合加,合加资源发展股份有限公司,"SDIC RESOURCES DEVELOPMENT CO., LTD",C43,551040,湖北省宜昌市沿江大道114号,SZ,0,0
'000826,2006,合加资源,合加资源发展股份有限公司,"EGUARD RESOURCES DEVELOPMENT CO., LTD",C43,551040,NA,SZ,0,0
'000826,2007,合加资源,合加资源发展股份有限公司,"EGUARD RESOURCES DEVELOPMENT CO., LTD",C43,551040,NA,SZ,0,0
'000826,2009,合加资源,合加资源发展股份有限公司,NA,C43,551040,NA,SZ,0,0
'000826,2010,桑德环境,桑德环境资源股份有限公司,NA,K01,551040,NA,SZ,0,0
'000827,2002,长兴实业,大连长兴实业股份有限公司,"DALIAN CHANGXING INDUSTRY CO.,LTD.",C61,201020,辽宁省大连市瓦房店市长兴岛镇,SZ,0,0
'000827,2004,ST长兴,大连长兴实业股份有限公司,"DALIAN CHANGXING INDUSTRY CO.,LTD.",C61,201020,辽宁省大连市瓦房店市长兴岛镇,SZ,0,1
'000828,2002,福地科技,广东福地科技股份有限公司,"GUANGDONG FORTUNE COLOUR PICTURE TUBE CO.,LTD.",F11,203050,中国广东省东莞市南城区科技工业园科技路39号,SZ,0,0
'000828,2003,福地科技,广东福地科技股份有限公司,"DONGGUAN DEVELOPMENT (HOLDINGS) CO., LTD",F11,203050,中国广东省东莞市南城区科技工业园科技路39号,SZ,0,0
'000828,2004,东莞控股,东莞发展控股股份有限公司,"DONGGUAN DEVELOPMENT (HOLDINGS) CO., LTD",F11,203050,中国广东省东莞市南城区科技工业园科技路39号,SZ,0,0
'000828,2005,G东控,东莞发展控股股份有限公司,"GUANGDONG FORTUNE COLOUR PICTURE TUBE CO.,LTD.",F11,203050,中国广东省东莞市南城区科技工业园科技路39号,SZ,0,0
'000828,2006,东莞控股,东莞发展控股股份有限公司,"DONGGUAN DEVELOPMENT (HOLDINGS) CO., LTD",F11,203050,NA,SZ,0,0
'000828,2007,东莞控股,东莞发展控股股份有限公司,"DONGGUAN DEVELOPMENT (HOLDINGS) CO., LTD",F11,203050,NA,SZ,0,0
'000828,2009,东莞控股,东莞发展控股股份有限公司,NA,F11,203050,NA,SZ,0,0
'000828,2010,东莞控股,东莞发展控股股份有限公司,NA,F11,203050,NA,SZ,0,0
'000829,2002,赣南果业,江西赣南果业股份有限公司,"JiangXi GanNan Fruit Limited Co. , Ltd",A01,201070,江西省赣州红旗大道20号,SZ,0,0
'000829,2003,赣南果业,江西赣南果业股份有限公司,"JiangXi GanNan Fruit Limited Co. , Ltd",A01,201070,江西省赣州红旗大道20号,SZ,0,0
'000829,2004,赣南果业,江西赣南果业股份有限公司,"JiangXi GanNan Fruit Limited Co. , Ltd",A01,201070,江西省赣州红旗大道20号,SZ,0,0
'000829,2005,赣南果业,江西赣南果业股份有限公司,"JiangXi GanNan Fruit Limited Co. , Ltd",A01,201070,江西省赣州红旗大道20号,SZ,0,0
'000829,2006,赣南果业,江西赣南果业股份有限公司,NA,A01,201070,NA,SZ,0,0
'000829,2007,天音控股,天音通信控股股份有限公司,"Telling Telecommunication Holding Co.,Ltd.",A01,201070,NA,SZ,0,0
'000829,2008,天音控股,天音通信控股股份有限公司,"Telling Telecommunication Holding Co.,Ltd.",H,452030,NA,SZ,0,0
'000829,2009,天音控股,天音通信控股股份有限公司,NA,H,452030,NA,SZ,0,0
'000829,2011,天音控股,天音通信控股股份有限公司,NA,H,452030,NA,SZ,0,0
'000830,2002,鲁西化工,山东鲁西化工股份有限公司,"SHANGDONG LUXI CHEMICAL CO.,LTD.",C43,151010,山东省聊城市鲁化路68号,SZ,0,0
'000830,2003,鲁西化工,山东鲁西化工股份有限公司,"SHANGDONG LUXI CHEMICAL CO.,LTD.",C43,151010,山东省聊城市鲁化路68号,SZ,0,0
'000830,2004,鲁西化工,山东鲁西化工股份有限公司,"SHANGDONG LUXI CHEMICAL CO.,LTD.",C43,151010,山东省聊城市鲁化路68号,SZ,0,0
'000830,2005,G鲁西,山东鲁西化工股份有限公司,"SHANGDONG LUXI CHEMICAL CO.,LTD.",C43,151010,山东省聊城市鲁化路68号,SZ,0,0
'000830,2006,鲁西化工,山东鲁西化工股份有限公司,"SHANGDONG LUXI CHEMICAL CO.,LTD.",C43,151010,NA,SZ,0,0
'000830,2007,鲁西化工,山东鲁西化工股份有限公司,"SHANGDONG LUXI CHEMICAL CO.,LTD.",C43,151010,NA,SZ,0,0
'000830,2008,鲁西化工,山东鲁西化工股份有限公司,"SHANGDONG LUXI CHEMICAL CO.,LTD.",C43,151010,NA,SZ,0,0
'000830,2009,鲁西化工,鲁西化工集团股份有限公司,NA,C43,151010,NA,SZ,0,0
'000830,2010,鲁西化工,鲁西化工集团股份有限公司,NA,C43,151010,NA,SZ,0,0
'000831,2002,关铝股份,山西关铝股份有限公司,"SHANXI GUANLU CO.,LTD.",C67,151040,山西省运城市解州镇新建路36号,SZ,0,0
'000831,2003,关铝股份,山西关铝股份有限公司,"SHANXI GUANLU CO.,LTD.",C67,151040,山西省运城市解州镇新建路36号,SZ,0,0
'000831,2004,关铝股份,山西关铝股份有限公司,"SHANXI GUANLU CO.,LTD.",C67,151040,山西省运城市解州镇新建路36号,SZ,0,0
'000831,2005,G关铝,山西关铝股份有限公司,"SHANXI GUANLU CO.,LTD.",C67,151040,山西省运城市解州镇新建路36号,SZ,0,0
'000831,2006,关铝股份,山西关铝股份有限公司,"SHANXI GUANLU CO.,LTD.",C67,151040,NA,SZ,0,0
'000831,2007,关铝股份,山西关铝股份有限公司,"SHANXI GUANLU CO.,LTD.",C67,151040,NA,SZ,0,0
'000831,2009,*ST关铝,山西关铝股份有限公司,NA,C67,151040,NA,SZ,0,1
'000831,2011,*ST关铝,山西关铝股份有限公司,NA,C67,151040,NA,SZ,0,1
'000832,2003,ST龙涤,黑龙江龙涤股份有限公司,"HEILONGJIANG LONGDI CO.,LTD.",C47,151010,黑龙江省阿城市和平街,SZ,0,1
'000832,2004,ST龙涤,黑龙江龙涤股份有限公司,"HEILONGJIANG LONGDI CO.,LTD.",C47,151010,黑龙江省阿城市和平街,SZ,0,1
'000832,2005,ST龙涤,黑龙江龙涤股份有限公司,"HEILONGJIANG LONGDI CO.,LTD.",C47,151010,黑龙江省阿城市和平街,SZ,0,2
'000833,2002,贵糖股份,广西贵糖(集团)股份有限公司,"GUANGXI GUITANG (GROUP) CO.,LTD.",C01,151050,广西贵港市幸福路100号,SZ,0,0
'000833,2003,贵糖股份,广西贵糖(集团)股份有限公司,"GUANGXI GUITANG (GROUP) CO.,LTD.",C01,151050,广西贵港市幸福路100号,SZ,0,0
'000833,2004,贵糖股份,广西贵糖(集团)股份有限公司,"GUANGXI GUITANG (GROUP) CO.,LTD.",C01,151050,广西贵港市幸福路100号,SZ,0,0
'000833,2005,贵糖股份,广西贵糖(集团)股份有限公司,"GUANGXI GUITANG (GROUP) CO.,LTD.",C01,151050,广西贵港市幸福路100号,SZ,0,0
'000833,2006,S贵糖,广西贵糖(集团)股份有限公司,NA,C01,302020,NA,SZ,0,0
'000833,2007,贵糖股份,广西贵糖(集团)股份有限公司,"GUANGXI GUITANG (GROUP) CO.,LTD.",C01,302020,NA,SZ,0,0
'000833,2009,贵糖股份,广西贵糖(集团)股份有限公司,NA,C01,302020,NA,SZ,0,0
'000833,2011,贵糖股份,广西贵糖(集团)股份有限公司,NA,C3105,302020,NA,SZ,0,0
'000835,2002,隆源双登,上海隆源双登实业股份有限公司,"Shanghai Longyuan-shuangdeng Industrial Co., Ltd.",M,201040,上海市浦东新区杨高中路1900号27栋208室,SZ,0,0
'000835,2003,隆源双登,上海隆源双登实业股份有限公司,"Sichuan Shengda Industrial Co., Ltd.",M,201040,成都市高新区紫薇东路16号,SZ,0,0
'000835,2004,隆源双登,上海隆源双登实业股份有限公司,"Sichuan Shengda Industrial Co., Ltd.",M,201040,成都市高新区紫薇东路16号,SZ,0,0
'000835,2005,隆源双登,上海隆源双登实业股份有限公司,"Shanghai Longyuan-shuangdeng Industrial Co., Ltd.",M,201040,上海市浦东新区杨高中路1900号27栋208室,SZ,0,0
'000835,2006,四川圣达,四川圣达实业股份有限公司,"Sichuan Shengda Industrial Co., Ltd.",M,201040,NA,SZ,0,0
'000835,2007,四川圣达,四川圣达实业股份有限公司,"Sichuan Shengda Industrial Co., Ltd.",M,201040,NA,SZ,0,0
'000835,2008,四川圣达,四川圣达实业股份有限公司,"Sichuan Shengda Industrial Co., Ltd.",C41,101020,NA,SZ,0,0
'000835,2009,四川圣达,四川圣达实业股份有限公司,NA,C41,101020,NA,SZ,0,0
'000835,2011,四川圣达,四川圣达实业股份有限公司,NA,C41,101020,NA,SZ,0,0
'000836,2003,天大天财,天津天大天财股份有限公司,"TIANJIN XINMAO TECHNOLOGY CO.,LTD.",G87,252010,天津市新技术产业园区华苑产业区,SZ,0,0
'000836,2004,天大天财,天津天大天财股份有限公司,"TIANJIN XINMAO TECHNOLOGY CO.,LTD.",G87,252010,天津市新技术产业园区华苑产业区,SZ,0,0
'000836,2006,鑫茂科技,天津鑫茂科技股份有限公司,"TIANJIN XINMAO SCIENCE ＆TECHNOLOGY CO.,Ltd",G87,404030,NA,SZ,0,0
'000836,2007,鑫茂科技,天津鑫茂科技股份有限公司,"TIANJIN XINMAO SCIENCE ＆TECHNOLOGY CO.,Ltd",G87,404030,NA,SZ,0,0
'000836,2008,鑫茂科技,天津鑫茂科技股份有限公司,"TIANJIN XINMAO SCIENCE ＆TECHNOLOGY CO.,Ltd",G87,404030,NA,SZ,0,0
'000836,2009,鑫茂科技,天津鑫茂科技股份有限公司,NA,G87,404030,NA,SZ,0,0
'000836,2010,鑫茂科技,天津鑫茂科技股份有限公司,NA,J01,404030,NA,SZ,0,0
'000837,2002,秦川发展,陕西秦川机械发展股份有限公司,"QINCHUAN MACHINERY DEVELOPMENT CO.,LTD.OF SHAANXI",C71,201060,宝鸡市高新技术产业开发区英达路软件园,SZ,0,0
'000837,2003,秦川发展,陕西秦川机械发展股份有限公司,"QINCHUAN MACHINERY DEVELOPMENT CO.,LTD.OF SHAANXI",C71,201060,宝鸡市高新技术产业开发区英达路软件园,SZ,0,0
'000837,2004,秦川发展,陕西秦川机械发展股份有限公司,"QINCHUAN MACHINERY DEVELOPMENT CO.,LTD.OF SHAANXI",C71,201060,宝鸡市高新技术产业开发区英达路软件园,SZ,0,0
'000837,2005,G秦发展,陕西秦川机械发展股份有限公司,"QINCHUAN MACHINERY DEVELOPMENT CO.,LTD.OF SHAANXI",C71,201060,宝鸡市高新技术产业开发区英达路软件园,SZ,0,0
'000837,2006,秦川发展,陕西秦川机械发展股份有限公司,"QINCHUAN MACHINERY DEVELOPMENT CO.,LTD.OF SHAANXI",C71,201060,NA,SZ,0,0
'000837,2007,秦川发展,陕西秦川机械发展股份有限公司,"QINCHUAN MACHINERY DEVELOPMENT CO.,LTD.OF SHAANXI",C71,201060,NA,SZ,0,0
'000837,2009,秦川发展,陕西秦川机械发展股份有限公司,NA,C71,201060,NA,SZ,0,0
'000837,2011,秦川发展,陕西秦川机械发展股份有限公司,NA,C71,201060,NA,SZ,0,0
'000838,2002,ST西化机,西南化机股份有限公司,"Bluestar Petrochemical Science & Technology co., Ltd.",C73,151010,四川省德阳市泰山南路230号,SZ,0,1
'000838,2003,ST西化机,西南化机股份有限公司,"Bluestar Petrochemical Science & Technology co., Ltd.",C73,151010,四川省德阳市泰山南路230号,SZ,0,1
'000838,2004,蓝星石化,蓝星石化科技股份有限公司,"Bluestar Petrochemical Science & Technology co., Ltd.",E,404030,四川省德阳市泰山南路230号,SZ,0,0
'000838,2005,蓝星石化,蓝星石化科技股份有限公司,"Bluestar Petrochemical Science & Technology co., Ltd.",E,404030,四川省德阳市泰山南路230号,SZ,0,0
'000838,2006,S蓝石化,蓝星石化科技股份有限公司,"Bluestar Petrochemical Science & Technology co., Ltd.",E,404030,NA,SZ,0,0
'000838,2007,国兴地产,国兴融达地产股份有限公司,"Bluestar Petrochemical Science & Technology co., Ltd.",E,404030,NA,SZ,0,0
'000838,2010,国兴地产,国兴融达地产股份有限公司,NA,J,404030,NA,SZ,0,0
'000839,2002,中信国安,中信国安信息产业股份有限公司,"CITIC GUOAN INFORMATION INDUSTRY CO.,LTD.",L20,451020,北京市海淀区海淀南路32号,SZ,0,0
'000839,2003,中信国安,中信国安信息产业股份有限公司,"CITIC GUOAN INFORMATION INDUSTRY CO.,LTD.",L20,451020,北京市海淀区海淀南路32号,SZ,0,0
'000839,2004,中信国安,中信国安信息产业股份有限公司,"CITIC GUOAN INFORMATION INDUSTRY CO.,LTD.",L20,451020,北京市海淀区海淀南路32号,SZ,0,0
'000839,2005,G国安,中信国安信息产业股份有限公司,"CITIC GUOAN INFORMATION INDUSTRY CO.,LTD.",L20,451020,北京市海淀区海淀南路32号,SZ,0,0
'000839,2006,中信国安,中信国安信息产业股份有限公司,"CITIC GUOAN INFORMATION INDUSTRY CO.,LTD.",L20,451020,NA,SZ,0,0
'000839,2007,中信国安,中信国安信息产业股份有限公司,"CITIC GUOAN INFORMATION INDUSTRY CO.,LTD.",G85,254010,NA,SZ,0,0
'000839,2008,中信国安,中信国安信息产业股份有限公司,"CITIC GUOAN INFORMATION INDUSTRY CO.,LTD.",G85,254010,NA,SZ,0,0
'000839,2009,中信国安,中信国安信息产业股份有限公司,NA,G85,254010,NA,SZ,0,0
'000839,2011,中信国安,中信国安信息产业股份有限公司,NA,G81,254010,NA,SZ,0,0
'000848,2002,承德露露,河北承德露露股份有限公司,"HE BEI CHENG DE LOLO CO.,LTD",C0,302010,河北省承德市高新技术产业开发区（西区8号）,SZ,0,0
'000848,2003,承德露露,河北承德露露股份有限公司,"HE BEI CHENG DE LOLO CO.,LTD",C0,302010,河北省承德市高新技术产业开发区（西区8号）,SZ,0,0
'000848,2004,承德露露,河北承德露露股份有限公司,"HE BEI CHENG DE LOLO CO.,LTD",C0,302010,河北省承德市高新技术产业开发区（西区8号）,SZ,0,0
'000848,2005,承德露露,河北承德露露股份有限公司,"HE BEI CHENG DE LOLO CO.,LTD",C0,302010,河北省承德市高新技术产业开发区（西区8号）,SZ,0,0
'000848,2006,承德露露,河北承德露露股份有限公司,"HE BEI CHENG DE LOLO CO.,LTD",C0,302010,NA,SZ,0,0
'000848,2007,承德露露,河北承德露露股份有限公司,"HE BEI CHENG DE LOLO CO.,LTD",C0,302010,NA,SZ,0,0
'000848,2009,承德露露,河北承德露露股份有限公司,NA,C0,302010,NA,SZ,0,0
'000848,2010,承德露露,河北承德露露股份有限公司,NA,C0,302010,NA,SZ,0,0
'000850,2002,华茂股份,安徽华茂纺织股份有限公司,ANHUI HUAMAO TEXTILE COMPANY LIMITED,C11,252030,安徽省安庆市纺织南路80号,SZ,0,0
'000850,2003,华茂股份,安徽华茂纺织股份有限公司,ANHUI HUAMAO TEXTILE COMPANY LIMITED,C11,252030,安徽省安庆市纺织南路80号,SZ,0,0
'000850,2004,华茂股份,安徽华茂纺织股份有限公司,ANHUI HUAMAO TEXTILE COMPANY LIMITED,C11,252030,安徽省安庆市纺织南路80号,SZ,0,0
'000850,2005,G华茂,安徽华茂纺织股份有限公司,ANHUI HUAMAO TEXTILE COMPANY LIMITED,C11,252030,安徽省安庆市纺织南路80号,SZ,0,0
'000850,2006,华茂股份,安徽华茂纺织股份有限公司,ANHUI HUAMAO TEXTILE COMPANY LIMITED,C11,252030,NA,SZ,0,0
'000850,2009,华茂股份,安徽华茂纺织股份有限公司,NA,C11,252030,NA,SZ,0,0
'000850,2010,华茂股份,安徽华茂纺织股份有限公司,NA,C11,252030,NA,SZ,0,0
'000851,2002,ST七砂,贵州中国第七砂轮股份有限公司,"GOHIGH DATA NETWORKS TECHNOLOGY CO.,LTD",C61,452010,贵阳国家高新技术产业开发区金阳知识产权园A-1-63号,SZ,0,1
'000851,2003,*ST鸿股,大唐高鸿数据网络技术股份有限公司,"GOHIGH DATA NETWORKS TECHNOLOGY CO.,LTD",C61,452010,贵阳国家高新技术产业开发区金阳知识产权园A-1-63号,SZ,0,1
'000851,2004,ST鸿股,大唐高鸿数据网络技术股份有限公司,"GOHIGH DATA NETWORKS TECHNOLOGY CO.,LTD",C61,452010,贵阳国家高新技术产业开发区金阳知识产权园A-1-63号,SZ,0,1
